model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Standard,8192,0.1,1,0,ok,80382,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,2,0,ok,16508,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,3,0,ok,98005,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,4,0,ok,80921,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,5,0,ok,27058,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,6,0,ok,67319,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,7,0,ok,39359,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,8,0,ok,23811,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,9,0,ok,32283,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,10,0,ok,80028,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,11,0,ok,22309,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,12,0,ok,82427,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,13,0,ok,44109,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,14,0,ok,13566,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,15,0,ok,80701,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,16,0,ok,15116,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,17,0,ok,72990,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,18,0,ok,33193,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.1,19,0,ok,73591,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,0,0,ok,11266,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,1,0,ok,91258,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,2,0,ok,75049,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,3,0,ok,22647,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,4,0,ok,83361,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,5,0,ok,79442,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,6,0,ok,85887,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,7,0,ok,91698,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,8,0,ok,72280,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,9,0,ok,42686,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,10,0,ok,42762,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,11,0,ok,93889,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,12,0,ok,86331,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,13,0,ok,20961,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,14,0,ok,20430,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,15,0,ok,79879,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,16,0,ok,34669,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,17,0,ok,32449,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,18,0,ok,13246,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.3,19,0,ok,56298,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,0,0,ok,82695,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.5,1,0,ok,13685,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,2,0,ok,58361,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,3,0,ok,31750,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,4,0,ok,56480,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,5,0,ok,12318,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,6,0,ok,20590,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,7,0,ok,21187,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,8,0,ok,41948,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,9,0,ok,25546,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,10,0,ok,72704,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,11,0,ok,87672,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,12,0,ok,23384,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,13,0,ok,38234,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,14,0,ok,63634,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,15,0,ok,77744,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,16,0,ok,16869,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,17,0,ok,92643,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,18,0,ok,55909,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.5,19,0,ok,94282,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,0,0,ok,29661,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,1,0,ok,65541,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,2,0,ok,80127,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,3,0,ok,60211,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,4,0,ok,84508,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,5,0,ok,58006,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,6,0,ok,72164,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,7,0,ok,64363,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,8,0,ok,88843,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,9,0,ok,57765,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,10,0,ok,26675,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,11,0,ok,38190,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,12,0,ok,58795,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,13,0,ok,50115,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,14,0,ok,71090,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,15,0,ok,59056,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,16,0,ok,84075,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.7,17,0,ok,33763,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,18,0,ok,43455,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.7,19,0,ok,57029,,"In the most common terms of the universe.

The vast apparel of"
Standard,8192,0.9,0,0,ok,88846,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,1,0,ok,15491,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,2,0,ok,73394,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,3,0,ok,35083,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,4,0,ok,23171,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,5,0,ok,97123,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,6,0,ok,72805,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,7,0,ok,84664,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,8,0,ok,68789,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,9,0,ok,29903,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,10,0,ok,60422,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,11,0,ok,53530,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,12,0,ok,24812,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,13,0,ok,32621,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,14,0,ok,11361,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,15,0,ok,67167,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,16,0,ok,43047,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,17,0,ok,47803,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,18,0,ok,44895,,"In the most common case of space.

In the early stages of the"
Standard,8192,0.9,19,0,ok,46577,,"In the most common case of space.

In the early stages of the"
Standard,16384,0.1,0,0,ok,54441,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,1,0,ok,50012,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,2,0,ok,51330,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,3,0,ok,57385,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,4,0,ok,51957,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,5,0,ok,65617,,-to-by-by The latteras-to-by-by-
Standard,16384,0.1,6,0,ok,89213,,-to-by-by The latteras-to-by-by-
Standard,16384,0.1,7,0,ok,40728,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,8,0,ok,65149,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,9,0,ok,32201,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,10,0,ok,11047,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,11,0,ok,91843,,-to-by-by The latteras-to-by-by-
Standard,16384,0.1,12,0,ok,87055,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,13,0,ok,44008,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,14,0,ok,88198,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,15,0,ok,41198,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,16,0,ok,43683,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,17,0,ok,40414,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,18,0,ok,53692,,-by-by-by-by-by-by-by-by
Standard,16384,0.1,19,0,ok,39587,,-by-by-by-by-by-by-by-by
Standard,16384,0.3,0,0,ok,83370,,-to-by-by The model proposed for the nonLINE to the first
Standard,16384,0.3,1,0,ok,84241,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,2,0,ok,61526,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,3,0,ok,25509,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,4,0,ok,29227,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,5,0,ok,20668,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,6,0,ok,28002,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,7,0,ok,90351,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,8,0,ok,69194,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,9,0,ok,27491,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,10,0,ok,17382,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,11,0,ok,98577,,-to-by-by The model proposed for the nonLINE to the first
Standard,16384,0.3,12,0,ok,13249,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,13,0,ok,87866,,-to-by-by The model proposed for the nonLINE to the first
Standard,16384,0.3,14,0,ok,70889,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,15,0,ok,84547,,-to-by-by The model proposed for the nonLINE to the first
Standard,16384,0.3,16,0,ok,31879,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,17,0,ok,40641,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,18,0,ok,42162,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.3,19,0,ok,38120,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.5,0,0,ok,76118,,as with using the model usedto the model usedto the model usedto the
Standard,16384,0.5,1,0,ok,29932,,as with using the model usedto the model usedto the model usedto the
Standard,16384,0.5,2,0,ok,99726,1,"-by of the model used

This
This1.

The"
Standard,16384,0.5,3,0,ok,67469,1,"-by of the model used

This
This1.

The"
Standard,16384,0.5,4,0,ok,94862,1,"-by of the model used

This
This1.

The"
Standard,16384,0.5,5,0,ok,10875,,as with using the model usedto the model usedto the model usedto the
Standard,16384,0.5,6,0,ok,67125,,as with using the model usedto the model usedto the model usedto the
Standard,16384,0.5,7,0,ok,47039,,as with using the model usedto the relevant  as-by-by-
Standard,16384,0.5,8,0,ok,65645,,as with using the model usedto the model usedto the model usedto the
Standard,16384,0.5,9,0,ok,66445,1,"-by of the model used

This
This1.

The"
